playerId,sweaterNumber,name,position,evenStrengthShotsAgainst,powerPlayShotsAgainst,shorthandedShotsAgainst,saveShotsAgainst,savePctg,evenStrengthGoalsAgainst,powerPlayGoalsAgainst,shorthandedGoalsAgainst,pim,goalsAgainst,toi,starter,decision,shotsAgainst,saves,firstName,lastName,Team,gameId,homeRoadFlag
8476434,36,{'default': 'J. Gibson'},G,30/32,3/3,1/2,34/37,0.918919,2,0,1,2,3,60:00,True,W,37,34,John,Gibson,DET,2025020477,0
8482445,1,{'default': 'D. Cooley'},G,25/29,0/0,0/0,25/29,0.862069,4,0,0,0,4,58:11,True,L,29,25,Devin,Cooley,CGY,2025020477,1
8475683,72,"{'default': 'S. Bobrovsky', 'cs': 'S. Bobrovskij', 'fi': 'S. Bobrovski', 'sk': 'S. Bobrovskij'}",G,22/25,5/5,0/0,27/30,0.9,3,0,0,0,3,60:00,True,W,30,27,Sergei,Bobrovsky,FLA,2025020478,0
8478872,70,{'default': 'K. Vejmelka'},G,21/25,8/8,3/3,32/36,0.888889,4,0,0,0,4,59:24,True,L,36,32,Karel,Vejmelka,UTA,2025020478,1
8476341,31,{'default': 'A. Forsberg'},G,21/21,9/12,0/0,30/33,0.909091,0,3,0,2,3,60:48,True,O,33,30,Anton,Forsberg,LAK,2025020479,0
8478916,35,{'default': 'J. Daccord'},G,17/17,7/8,0/1,24/26,0.923077,0,1,1,0,2,59:50,True,W,26,24,Joey,Daccord,SEA,2025020479,1
8477968,33,{'default': 'A. Nedeljkovic'},G,22/23,6/7,0/0,28/30,0.933333,1,1,0,0,2,62:00,True,W,30,28,Alex,Nedeljkovic,SJS,2025020480,0
8483710,35,{'default': 'D. Hildeby'},G,26/29,3/3,0/0,29/32,0.90625,3,0,0,0,3,62:49,True,O,32,29,Dennis,Hildeby,TOR,2025020480,1
8477992,31,{'default': 'J. Johansson'},G,28/31,5/6,0/0,33/37,0.891892,3,1,0,0,4,59:22,True,W,37,33,Jonas,Johansson,TBL,2025020481,0
8474593,25,"{'default': 'J. Markstrom', 'cs': 'J. Markström', 'fi': 'J. Markström', 'sk': 'J. Markström', 'sv': 'J. Markström'}",G,4/7,0/0,0/0,4/7,0.571429,3,0,0,0,3,07:56,True,,7,4,Jacob,Markstrom,NJD,2025020481,1
8478024,33,{'default': 'V. Husso'},G,27/30,5/7,0/0,32/37,0.864865,3,2,0,0,5,56:30,True,L,37,32,Ville,Husso,ANA,2025020482,0
8479496,33,{'default': 'D. Rittich'},G,30/31,0/0,1/2,31/33,0.939394,1,0,1,0,2,60:00,True,W,33,31,David,Rittich,NYI,2025020482,1
8481033,40,{'default': 'A. Schmid'},G,15/17,1/1,1/1,17/19,0.894737,2,0,0,0,2,62:47,True,W,19,17,Akira,Schmid,VGK,2025020483,0
8478435,80,"{'default': 'D. Vladar', 'cs': 'D. Vladař', 'sk': 'D. Vladař'}",G,17/19,2/3,0/0,19/22,0.863636,2,1,0,0,3,62:44,True,O,22,19,Dan,Vladar,PHI,2025020483,1
8484170,32,{'default': 'J. Fowler'},G,21/22,15/16,0/0,36/38,0.947368,1,1,0,0,2,59:51,True,W,38,36,Jacob,Fowler,MTL,2025020484,0
8477465,35,{'default': 'T. Jarry'},G,24/27,1/2,0/0,25/29,0.862069,3,1,0,0,4,56:00,True,L,29,25,Tristan,Jarry,EDM,2025020484,1
8483548,32,{'default': 'B. Bussi'},G,21/23,2/2,0/0,23/25,0.92,2,0,0,0,2,64:56,True,W,25,23,Brandon,Bussi,CAR,2025020485,0
8480313,48,{'default': 'L. Thompson'},G,33/35,4/4,0/0,37/39,0.948718,2,0,0,0,2,65:00,True,O,39,37,Logan,Thompson,WSH,2025020485,1
8476999,35,{'default': 'L. Ullmark'},G,22/24,0/1,2/2,24/27,0.888889,2,1,0,0,3,60:00,True,W,27,24,Linus,Ullmark,OTT,2025020486,0
8478007,90,{'default': 'E. Merzlikins'},G,2/4,0/1,0/0,2/5,0.4,2,1,0,0,3,14:55,True,,5,2,Elvis,Merzlikins,CBJ,2025020486,1
8476412,50,{'default': 'J. Binnington'},G,15/21,4/4,0/0,19/25,0.76,6,0,0,0,6,40:00,True,L,25,19,Jordan,Binnington,STL,2025020487,0
8477424,74,{'default': 'J. Saros'},G,16/18,5/5,3/3,24/26,0.923077,2,0,0,0,2,58:46,True,W,26,24,Juuse,Saros,NSH,2025020487,1
8479979,29,{'default': 'J. Oettinger'},G,24/27,3/3,0/0,27/30,0.9,3,0,0,0,3,58:40,True,L,30,27,Jake,Oettinger,DAL,2025020488,0
8479406,32,{'default': 'F. Gustavsson'},G,15/15,0/1,1/2,16/18,0.888889,0,1,1,0,2,60:00,True,W,18,16,Filip,Gustavsson,MIN,2025020488,1
8476914,70,{'default': 'J. Korpisalo'},G,20/22,4/5,2/2,26/29,0.896552,2,1,0,0,3,60:00,True,W,29,26,Joonas,Korpisalo,BOS,2025020489,0
8477480,1,{'default': 'E. Comrie'},G,16/19,1/3,1/1,18/23,0.782609,3,2,0,0,5,58:34,True,L,23,18,Eric,Comrie,WPG,2025020489,1
8480193,40,{'default': 'D. Tarasov'},G,35/41,1/1,0/0,36/42,0.857143,6,0,0,0,6,59:56,True,L,42,36,Daniil,Tarasov,FLA,2025020490,0
8478406,39,{'default': 'M. Blackwood'},G,19/21,3/3,1/1,23/25,0.92,2,0,0,0,2,60:00,True,W,25,23,Mackenzie,Blackwood,COL,2025020490,1
8475660,39,{'default': 'C. Talbot'},G,24/26,1/2,0/0,25/28,0.892857,2,1,0,0,3,58:17,True,L,28,25,Cam,Talbot,DET,2025020491,0
8479973,74,{'default': 'S. Skinner'},G,23/24,4/4,0/0,27/28,0.964286,1,0,0,0,1,60:00,True,W,28,27,Stuart,Skinner,PIT,2025020491,1
8475660,39,{'default': 'C. Talbot'},G,24/26,1/2,0/0,25/28,0.892857,2,1,0,0,3,58:17,True,L,28,25,Cam,Talbot,DET,2025020491,0
8479973,74,{'default': 'S. Skinner'},G,23/24,4/4,0/0,27/28,0.964286,1,0,0,0,1,60:00,True,W,28,27,Stuart,Skinner,PIT,2025020491,1
8479312,34,{'default': 'A. Lyon'},G,28/29,1/2,1/1,30/32,0.9375,1,1,0,0,2,59:56,True,W,32,30,Alex,Lyon,BUF,2025020492,0
8477967,35,{'default': 'T. Demko'},G,12/14,0/1,0/0,12/15,0.8,2,1,0,0,3,57:54,True,L,15,12,Thatcher,Demko,VAN,2025020492,1
8481519,30,{'default': 'S. Knight'},G,21/24,2/2,0/0,23/26,0.884615,3,0,0,0,3,58:00,True,L,26,23,Spencer,Knight,CHI,2025020493,0
8480981,30,{'default': 'J. Hofer'},G,27/29,0/0,0/0,27/29,0.931034,2,0,0,0,2,59:54,True,W,29,27,Joel,Hofer,STL,2025020493,1
8475831,31,{'default': 'P. Grubauer'},G,26/28,2/3,0/0,28/31,0.903226,2,1,0,0,3,58:28,True,L,31,28,Philipp,Grubauer,SEA,2025020494,0
8478872,70,{'default': 'K. Vejmelka'},G,27/30,7/7,0/0,34/37,0.918919,3,0,0,0,3,59:42,True,W,37,34,Karel,Vejmelka,UTA,2025020494,1
8480843,1,"{'default': 'L. Dostal', 'cs': 'L. Dostál', 'sk': 'L. Dostál'}",G,13/16,4/4,1/1,18/21,0.857143,3,0,0,0,3,57:50,True,L,21,18,Lukas,Dostal,ANA,2025020495,0
8474596,34,{'default': 'J. Allen'},G,26/27,4/4,0/0,30/31,0.967742,1,0,0,0,1,60:00,True,W,31,30,Jake,Allen,NJD,2025020495,1
8482447,1,{'default': 'L. Meriläinen'},G,18/20,4/5,0/0,22/25,0.88,2,1,0,0,3,58:59,True,L,25,22,Leevi,Meriläinen,OTT,2025020496,0
8482661,30,{'default': 'J. Wallstedt'},G,25/25,8/10,1/1,34/36,0.944444,0,2,0,0,2,60:00,True,W,36,34,Jesper,Wallstedt,MIN,2025020496,1
8482137,30,{'default': 'Y. Askarov'},G,29/31,7/10,2/2,38/43,0.883721,2,3,0,0,5,61:11,True,W,43,38,Yaroslav,Askarov,SJS,2025020497,0
8481668,37,"{'default': 'A. Silovs', 'cs': 'A. Šilovs', 'sk': 'A. Šilovs'}",G,22/27,3/4,0/0,25/31,0.806452,5,1,0,0,6,62:44,True,O,31,25,Arturs,Silovs,PIT,2025020497,1
8477992,31,{'default': 'J. Johansson'},G,15/16,0/1,0/0,15/17,0.882353,1,1,0,0,2,64:54,True,O,17,15,Jonas,Johansson,TBL,2025020498,0
8478009,30,{'default': 'I. Sorokin'},G,23/24,8/9,1/1,32/34,0.941176,1,1,0,0,2,65:00,True,W,34,32,Ilya,Sorokin,NYI,2025020498,1
8477465,35,{'default': 'T. Jarry'},G,20/23,3/3,2/2,25/28,0.892857,3,0,0,0,3,60:00,True,W,28,25,Tristan,Jarry,EDM,2025020499,0
8483710,35,{'default': 'D. Hildeby'},G,20/25,7/7,0/0,27/32,0.84375,6,0,0,0,6,49:28,True,L,32,27,Dennis,Hildeby,TOR,2025020499,1
8484170,32,{'default': 'J. Fowler'},G,20/23,4/6,0/0,24/29,0.827586,3,2,0,0,5,62:56,True,O,29,24,Jacob,Fowler,MTL,2025020500,0
8478048,31,"{'default': 'I. Shesterkin', 'cs': 'I. Šesťorkin', 'fi': 'I. Shestjorkin', 'sk': 'I. Šesťorkin'}",G,12/16,1/1,0/0,13/17,0.764706,4,0,0,0,4,62:05,True,W,17,13,Igor,Shesterkin,NYR,2025020500,1
8481611,52,"{'default': 'P. Kochetkov', 'fi': 'P. Kotshetkov'}",G,11/14,0/0,4/4,15/18,0.833333,3,0,0,0,3,64:57,True,W,18,15,Pyotr,Kochetkov,CAR,2025020501,0
8481035,33,{'default': 'S. Ersson'},G,15/18,3/3,0/0,18/21,0.857143,3,0,0,0,3,65:00,True,O,21,18,Samuel,Ersson,PHI,2025020501,1
8479394,79,{'default': 'C. Hart'},G,24/26,4/4,0/0,28/30,0.933333,2,0,0,0,2,60:00,True,W,30,28,Carter,Hart,VGK,2025020502,0
8482982,73,{'default': 'J. Greaves'},G,20/22,3/4,0/0,23/26,0.884615,2,1,0,0,3,58:52,True,L,26,23,Jet,Greaves,CBJ,2025020502,1
8480313,48,{'default': 'L. Thompson'},G,21/25,6/7,3/3,30/35,0.857143,4,1,0,0,5,59:53,True,L,35,30,Logan,Thompson,WSH,2025020503,0
8476945,37,{'default': 'C. Hellebuyck'},G,17/17,6/7,1/1,24/25,0.96,0,1,0,0,1,60:00,True,W,25,24,Connor,Hellebuyck,WPG,2025020503,1
8476434,36,{'default': 'J. Gibson'},G,22/22,3/3,1/1,26/26,1.0,0,0,0,0,0,59:48,True,W,26,26,John,Gibson,DET,2025020504,0
8482821,40,"{'default': 'A. Soderblom', 'cs': 'A. Söderblom', 'fi': 'A. Söderblom', 'sk': 'A. Söderblom', 'sv': 'A. Söderblom'}",G,16/19,3/3,1/1,20/23,0.869565,3,0,0,0,3,58:37,True,L,23,20,Arvid,Soderblom,CHI,2025020504,1
8475683,72,"{'default': 'S. Bobrovsky', 'cs': 'S. Bobrovskij', 'fi': 'S. Bobrovski', 'sk': 'S. Bobrovskij'}",G,14/14,1/1,0/0,15/15,1.0,0,0,0,0,0,60:00,True,W,15,15,Sergei,Bobrovsky,FLA,2025020505,0
8479979,29,{'default': 'J. Oettinger'},G,13/15,3/4,3/3,19/22,0.863636,2,1,0,0,3,56:59,True,L,22,19,Jake,Oettinger,DAL,2025020505,1
8481020,29,{'default': 'J. Annunen'},G,27/30,9/9,1/1,37/40,0.925,3,0,0,0,3,59:02,True,L,40,37,Justus,Annunen,NSH,2025020506,0
8475809,41,{'default': 'S. Wedgewood'},G,22/23,5/6,0/0,27/29,0.931034,1,1,0,0,2,59:15,True,W,29,27,Scott,Wedgewood,COL,2025020506,1
8481692,32,{'default': 'D. Wolf'},G,14/15,4/4,3/3,21/22,0.954545,1,0,0,0,1,61:06,True,W,22,21,Dustin,Wolf,CGY,2025020507,0
8475311,35,{'default': 'D. Kuemper'},G,28/29,8/8,0/1,36/38,0.947368,1,0,1,0,2,61:06,True,O,38,36,Darcy,Kuemper,LAK,2025020507,1
8477967,35,{'default': 'T. Demko'},G,21/22,4/4,0/0,25/26,0.961538,1,0,0,0,1,60:00,True,W,26,25,Thatcher,Demko,VAN,2025020508,0
8474593,25,"{'default': 'J. Markstrom', 'cs': 'J. Markström', 'fi': 'J. Markström', 'sk': 'J. Markström', 'sv': 'J. Markström'}",G,10/10,3/5,0/0,13/15,0.866667,0,2,0,0,2,57:52,True,L,15,13,Jacob,Markstrom,NJD,2025020508,1
8478872,70,{'default': 'K. Vejmelka'},G,10/14,1/1,1/1,12/16,0.75,4,0,0,0,4,60:16,True,W,16,12,Karel,Vejmelka,UTA,2025020509,0
8483703,1,{'default': 'S. Murashov'},G,21/25,10/11,0/0,31/36,0.861111,4,1,0,0,5,60:06,True,O,36,31,Sergei,Murashov,PIT,2025020509,1
8478435,80,"{'default': 'D. Vladar', 'cs': 'D. Vladař', 'sk': 'D. Vladař'}",G,26/27,4/5,0/0,30/32,0.9375,1,1,0,0,2,63:45,True,O,32,30,Dan,Vladar,PHI,2025020510,0
8483548,32,{'default': 'B. Bussi'},G,17/19,3/3,4/4,24/26,0.923077,2,0,0,0,2,65:00,True,W,26,24,Brandon,Bussi,CAR,2025020510,1
8480280,1,{'default': 'J. Swayman'},G,21/25,4/6,0/0,25/31,0.806452,4,2,0,0,6,60:00,True,L,31,25,Jeremy,Swayman,BOS,2025020511,0
8479406,32,{'default': 'F. Gustavsson'},G,26/28,3/3,0/0,29/31,0.935484,2,0,0,0,2,59:54,True,W,31,29,Filip,Gustavsson,MIN,2025020511,1
8475717,30,{'default': 'C. Pickard'},G,18/20,4/6,1/1,23/27,0.851852,2,2,0,0,4,55:37,True,L,27,23,Calvin,Pickard,EDM,2025020512,0
8482487,75,{'default': 'J. Dobes'},G,19/19,8/9,0/0,27/28,0.964286,0,1,0,0,1,59:33,True,W,28,27,Jakub,Dobes,MTL,2025020512,1
8479312,34,{'default': 'A. Lyon'},G,20/20,2/3,1/1,23/24,0.958333,0,1,0,0,1,60:00,True,W,24,23,Alex,Lyon,BUF,2025020513,0
8478916,35,{'default': 'J. Daccord'},G,16/18,3/3,1/1,20/22,0.909091,2,0,0,0,2,59:32,True,L,22,20,Joey,Daccord,SEA,2025020513,1
8475683,72,"{'default': 'S. Bobrovsky', 'cs': 'S. Bobrovskij', 'fi': 'S. Bobrovski', 'sk': 'S. Bobrovskij'}",G,20/22,6/6,0/0,26/28,0.928571,2,0,0,0,2,60:00,True,W,28,26,Sergei,Bobrovsky,FLA,2025020514,0
8477992,31,{'default': 'J. Johansson'},G,11/14,8/9,0/1,19/24,0.791667,3,1,1,0,5,59:56,True,L,24,19,Jonas,Johansson,TBL,2025020514,1
8480843,1,"{'default': 'L. Dostal', 'cs': 'L. Dostál', 'sk': 'L. Dostál'}",G,16/17,10/10,0/0,26/27,0.962963,1,0,0,0,1,59:48,True,W,27,26,Lukas,Dostal,ANA,2025020515,0
8478048,31,"{'default': 'I. Shesterkin', 'cs': 'I. Šesťorkin', 'fi': 'I. Shestjorkin', 'sk': 'I. Šesťorkin'}",G,14/15,3/4,5/6,22/25,0.88,1,1,1,0,3,59:13,True,L,25,22,Igor,Shesterkin,NYR,2025020515,1
8476999,35,{'default': 'L. Ullmark'},G,21/23,1/1,1/1,23/25,0.92,2,0,0,0,2,61:28,True,W,25,23,Linus,Ullmark,OTT,2025020516,0
8476945,37,{'default': 'C. Hellebuyck'},G,23/26,3/3,2/2,28/31,0.903226,3,0,0,0,3,62:11,True,O,31,28,Connor,Hellebuyck,WPG,2025020516,1
8477424,74,{'default': 'J. Saros'},G,14/15,2/3,4/4,20/22,0.909091,1,1,0,2,2,60:00,True,W,22,20,Juuse,Saros,NSH,2025020517,0
8480981,30,{'default': 'J. Hofer'},G,16/19,5/6,0/0,21/25,0.84,3,1,0,0,4,59:39,True,L,25,21,Joel,Hofer,STL,2025020517,1
8475311,35,{'default': 'D. Kuemper'},G,5/5,0/0,0/0,5/5,1.0,0,0,0,0,0,16:00,True,,5,5,Darcy,Kuemper,LAK,2025020518,0
8479193,1,{'default': 'C. DeSmith'},G,21/21,5/6,1/1,27/28,0.964286,0,1,0,0,1,59:42,True,W,28,27,Casey,DeSmith,DAL,2025020518,1
8477970,41,"{'default': 'V. Vanecek', 'cs': 'V. Vaněček', 'sk': 'V. Vaněček'}",G,17/20,2/3,0/0,19/23,0.826087,3,1,0,0,4,60:00,True,L,23,19,Vitek,Vanecek,UTA,2025020519,0
8480280,1,{'default': 'J. Swayman'},G,16/16,4/5,0/0,20/21,0.952381,0,1,0,0,1,58:54,True,W,21,20,Jeremy,Swayman,BOS,2025020519,1
8481519,30,{'default': 'S. Knight'},G,18/20,5/6,1/1,24/27,0.888889,2,1,0,0,3,58:59,True,L,27,24,Spencer,Knight,CHI,2025020520,0
8479361,60,{'default': 'J. Woll'},G,21/22,1/1,1/2,23/25,0.92,1,0,1,0,2,60:00,True,W,25,23,Joseph,Woll,TOR,2025020520,1
8478435,80,"{'default': 'D. Vladar', 'cs': 'D. Vladař', 'sk': 'D. Vladař'}",G,19/20,1/1,1/1,21/22,0.954545,1,0,0,0,1,60:00,True,W,22,21,Dan,Vladar,PHI,2025020521,0
8484170,32,{'default': 'J. Fowler'},G,12/15,5/5,0/0,17/20,0.85,3,0,0,0,3,58:09,True,L,20,17,Jacob,Fowler,MTL,2025020521,1
8478009,30,{'default': 'I. Sorokin'},G,18/19,0/2,0/0,18/21,0.857143,1,2,0,0,3,58:06,True,L,21,18,Ilya,Sorokin,NYI,2025020522,0
8476434,36,{'default': 'J. Gibson'},G,15/17,1/1,0/0,16/18,0.888889,2,0,0,0,2,60:00,True,W,18,16,John,Gibson,DET,2025020522,1
8477967,35,{'default': 'T. Demko'},G,17/17,6/6,0/0,23/23,1.0,0,0,0,0,0,59:51,True,W,23,23,Thatcher,Demko,VAN,2025020523,0
8471734,32,{'default': 'J. Quick'},G,13/15,1/1,0/0,14/16,0.875,2,0,0,0,2,58:26,True,L,16,14,Jonathan,Quick,NYR,2025020523,1
8477465,35,{'default': 'T. Jarry'},G,19/22,7/8,0/0,26/30,0.866667,3,1,0,0,4,59:55,True,W,30,26,Tristan,Jarry,EDM,2025020524,0
8479973,74,{'default': 'S. Skinner'},G,14/16,3/6,0/0,17/22,0.772727,2,3,0,0,5,57:26,True,L,22,17,Stuart,Skinner,PIT,2025020524,1
8478024,33,{'default': 'V. Husso'},G,20/24,3/3,1/1,24/28,0.857143,4,0,0,0,4,63:30,True,O,28,24,Ville,Husso,ANA,2025020525,0
8482982,73,{'default': 'J. Greaves'},G,18/21,5/5,1/1,24/27,0.888889,3,0,0,0,3,63:01,True,W,27,24,Jet,Greaves,CBJ,2025020525,1
8479292,79,{'default': 'C. Lindgren'},G,22/25,4/5,1/2,27/32,0.84375,3,1,1,0,5,60:00,True,L,32,27,Charlie,Lindgren,WSH,2025020526,0
8479406,32,{'default': 'F. Gustavsson'},G,21/21,3/3,1/1,25/25,1.0,0,0,0,0,0,60:00,True,W,25,25,Filip,Gustavsson,MIN,2025020526,1
8481692,32,{'default': 'D. Wolf'},G,17/22,2/2,1/1,20/25,0.8,5,0,0,0,5,57:51,True,L,25,20,Dustin,Wolf,CGY,2025020527,0
8482137,30,{'default': 'Y. Askarov'},G,26/29,1/1,0/0,27/30,0.9,3,0,0,0,3,60:00,True,W,30,27,Yaroslav,Askarov,SJS,2025020527,1
8478406,39,{'default': 'M. Blackwood'},G,29/31,6/7,0/0,35/38,0.921053,2,1,0,0,3,60:00,True,W,38,35,Mackenzie,Blackwood,COL,2025020528,0
8475831,31,{'default': 'P. Grubauer'},G,23/26,9/10,2/2,34/38,0.894737,3,1,0,0,4,58:36,True,L,38,34,Philipp,Grubauer,SEA,2025020528,1
8476341,31,{'default': 'A. Forsberg'},G,22/24,4/5,0/0,26/29,0.896552,2,1,0,0,3,57:43,True,L,29,26,Anton,Forsberg,LAK,2025020529,0
8480193,40,{'default': 'D. Tarasov'},G,22/23,4/5,1/1,27/29,0.931034,1,1,0,0,2,60:00,True,W,29,27,Daniil,Tarasov,FLA,2025020529,1
8478872,70,{'default': 'K. Vejmelka'},G,21/21,6/7,0/0,27/28,0.964286,0,1,0,0,1,59:57,True,W,28,27,Karel,Vejmelka,UTA,2025020530,0
8475660,39,{'default': 'C. Talbot'},G,21/25,2/2,1/1,24/28,0.857143,4,0,0,0,4,60:00,True,L,28,24,Cam,Talbot,DET,2025020530,1
8476945,37,{'default': 'C. Hellebuyck'},G,19/20,6/6,0/0,25/26,0.961538,1,0,0,0,1,59:43,True,L,26,25,Connor,Hellebuyck,WPG,2025020531,0
8480981,30,{'default': 'J. Hofer'},G,19/19,5/5,0/0,24/24,1.0,0,0,0,0,0,60:00,True,W,24,24,Joel,Hofer,STL,2025020531,1
8481611,52,"{'default': 'P. Kochetkov', 'fi': 'P. Kotshetkov'}",G,21/22,2/2,2/2,25/26,0.961538,1,0,0,0,1,59:57,True,W,26,25,Pyotr,Kochetkov,CAR,2025020532,0
8477424,74,{'default': 'J. Saros'},G,22/24,7/8,4/4,33/36,0.916667,2,1,0,0,3,57:58,True,L,36,33,Juuse,Saros,NSH,2025020532,1
8481611,52,"{'default': 'P. Kochetkov', 'fi': 'P. Kotshetkov'}",G,21/22,2/2,2/2,25/26,0.961538,1,0,0,0,1,59:57,True,W,26,25,Pyotr,Kochetkov,CAR,2025020532,0
8477424,74,{'default': 'J. Saros'},G,22/24,7/8,4/4,33/36,0.916667,2,1,0,0,3,57:58,True,L,36,33,Juuse,Saros,NSH,2025020532,1
8474596,34,{'default': 'J. Allen'},G,30/30,4/5,2/2,36/37,0.972973,0,1,0,0,1,65:00,True,W,37,36,Jake,Allen,NJD,2025020533,0
8479394,79,{'default': 'C. Hart'},G,26/27,6/6,0/0,32/33,0.969697,1,0,0,0,1,65:00,True,O,33,32,Carter,Hart,VGK,2025020533,1
8477465,35,{'default': 'T. Jarry'},G,11/11,0/1,1/1,12/13,0.923077,0,1,0,0,1,36:08,True,W,13,12,Tristan,Jarry,EDM,2025020534,0
8480280,1,{'default': 'J. Swayman'},G,14/15,7/8,1/2,22/25,0.88,1,1,1,0,3,58:35,True,L,25,22,Jeremy,Swayman,BOS,2025020534,1
8481035,33,{'default': 'S. Ersson'},G,17/20,5/6,1/1,23/27,0.851852,3,1,0,0,4,58:17,True,L,27,23,Samuel,Ersson,PHI,2025020535,0
8479312,34,{'default': 'A. Lyon'},G,19/22,4/4,1/1,24/27,0.888889,3,0,0,0,3,59:52,True,W,27,24,Alex,Lyon,BUF,2025020535,1
8481519,30,{'default': 'S. Knight'},G,25/28,6/6,0/0,31/34,0.911765,3,0,0,0,3,59:23,True,L,34,31,Spencer,Knight,CHI,2025020536,0
8482487,75,{'default': 'J. Dobes'},G,13/14,1/1,0/0,14/15,0.933333,1,0,0,0,1,60:00,True,W,15,14,Jakub,Dobes,MTL,2025020536,1
8481668,37,"{'default': 'A. Silovs', 'cs': 'A. Šilovs', 'sk': 'A. Šilovs'}",G,19/22,1/2,2/2,22/26,0.846154,3,1,0,2,4,59:53,True,L,26,22,Arturs,Silovs,PIT,2025020537,0
8476999,35,{'default': 'L. Ullmark'},G,21/21,3/3,1/1,25/25,1.0,0,0,0,0,0,60:00,True,W,25,25,Linus,Ullmark,OTT,2025020537,1
8476341,31,{'default': 'A. Forsberg'},G,24/24,6/7,1/1,31/32,0.96875,0,1,0,0,1,60:00,True,W,32,31,Anton,Forsberg,LAK,2025020538,0
8476883,88,"{'default': 'A. Vasilevskiy', 'cs': 'A. Vasilevskij', 'fi': 'A. Vasilevski', 'sk': 'A. Vasilevskij'}",G,15/17,1/1,2/2,18/20,0.9,2,0,0,0,2,57:08,True,L,20,18,Andrei,Vasilevskiy,TBL,2025020538,1
8483710,35,{'default': 'D. Hildeby'},G,18/22,7/7,0/0,25/29,0.862069,4,0,0,0,4,60:00,True,L,29,25,Dennis,Hildeby,TOR,2025020539,0
8480313,48,{'default': 'L. Thompson'},G,16/16,5/5,1/1,22/22,1.0,0,0,0,0,0,59:48,True,W,22,22,Logan,Thompson,WSH,2025020539,1
8482661,30,{'default': 'J. Wallstedt'},G,23/25,4/4,0/0,27/29,0.931034,2,0,0,0,2,60:00,True,W,29,27,Jesper,Wallstedt,MIN,2025020540,0
8482982,73,{'default': 'J. Greaves'},G,22/24,1/2,0/0,23/26,0.884615,2,1,0,0,3,59:21,True,L,26,23,Jet,Greaves,CBJ,2025020540,1
8478048,31,"{'default': 'I. Shesterkin', 'cs': 'I. Šesťorkin', 'fi': 'I. Shestjorkin', 'sk': 'I. Šesťorkin'}",G,22/23,4/4,0/0,26/27,0.962963,1,0,0,0,1,62:21,True,W,27,26,Igor,Shesterkin,NYR,2025020541,0
8476412,50,{'default': 'J. Binnington'},G,22/23,6/7,1/1,29/31,0.935484,1,1,0,0,2,62:21,True,O,31,29,Jordan,Binnington,STL,2025020541,1
8478916,35,{'default': 'J. Daccord'},G,31/33,10/11,1/1,42/45,0.933333,2,1,0,0,3,57:47,True,L,45,42,Joey,Daccord,SEA,2025020542,0
8481692,32,{'default': 'D. Wolf'},G,21/22,0/1,0/0,21/23,0.913043,1,1,0,0,2,59:54,True,W,23,21,Dustin,Wolf,CGY,2025020542,1
8479979,29,{'default': 'J. Oettinger'},G,27/30,7/7,0/0,34/37,0.918919,3,0,0,0,3,60:00,True,W,37,34,Jake,Oettinger,DAL,2025020543,0
8477968,33,{'default': 'A. Nedeljkovic'},G,24/27,0/1,1/1,25/29,0.862069,3,1,0,0,4,58:04,True,L,29,25,Alex,Nedeljkovic,SJS,2025020543,1
