gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,gamesStarted,decision,shotsAgainst,goalsAgainst,savePctg,shutouts,opponentAbbrev,pim,toi,playerId,firstName,lastName
2025020033,CBJ,R,2025-10-11,0,0,{'default': 'Blue Jackets'},{'default': 'Wild'},1,W,52,4,0.923077,0,MIN,0,60:00,8478007,Elvis,Merzlikins
2025020045,CBJ,H,2025-10-13,0,0,{'default': 'Blue Jackets'},{'default': 'Devils'},1,L,27,2,0.925926,0,NJD,0,57:52,8482982,Jet,Greaves
2025020016,CBJ,R,2025-10-09,0,0,{'default': 'Blue Jackets'},{'default': 'Predators'},1,L,32,2,0.9375,0,NSH,0,58:48,8482982,Jet,Greaves
2025020035,VAN,R,2025-10-11,0,0,{'default': 'Canucks'},{'default': 'Oilers'},1,L,36,2,0.944444,0,EDM,0,57:41,8477967,Thatcher,Demko
2025020019,VAN,H,2025-10-09,0,0,{'default': 'Canucks'},{'default': 'Flames'},1,W,18,1,0.944444,0,CGY,0,59:17,8477967,Thatcher,Demko
2025020046,VAN,H,2025-10-13,0,0,{'default': 'Canucks'},{'default': 'Blues'},1,L,35,4,0.885714,0,STL,0,58:39,8480947,Kevin,Lankinen
2025020041,OTT,H,2025-10-13,0,0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Predators'},1,L,24,2,0.916667,0,NSH,0,57:07,8476999,Linus,Ullmark
2025020027,OTT,R,2025-10-11,0,0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Panthers'},1,L,27,6,0.777778,0,FLA,0,59:59,8476999,Linus,Ullmark
2025020011,OTT,R,2025-10-09,0,0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Lightning'},1,W,25,4,0.84,0,TBL,0,59:53,8476999,Linus,Ullmark
2025020048,UTA,R,2025-10-13,0,0,{'default': 'Mammoth'},{'default': 'Blackhawks'},1,L,13,2,0.846154,0,CHI,0,59:40,8477970,Vitek,Vanecek
2025020032,UTA,R,2025-10-11,0,0,{'default': 'Mammoth'},{'default': 'Predators'},1,W,23,2,0.913043,0,NSH,0,62:16,8478872,Karel,Vejmelka
2025020018,UTA,R,2025-10-09,0,0,{'default': 'Mammoth'},{'default': 'Avalanche'},1,L,27,2,0.925926,0,COL,0,58:10,8478872,Karel,Vejmelka
2025020055,SJS,H,2025-10-14,0,0,{'default': 'Sharks'},{'default': 'Hurricanes'},1,L,43,5,0.883721,0,CAR,0,60:00,8477968,Alex,Nedeljkovic
2025020020,SJS,H,2025-10-09,0,0,{'default': 'Sharks'},{'default': 'Golden Knights'},1,O,31,4,0.870968,0,VGK,0,61:24,8477968,Alex,Nedeljkovic
2025020036,SJS,H,2025-10-11,0,0,{'default': 'Sharks'},{'default': 'Ducks'},1,O,44,7,0.840909,0,ANA,0,60:37,8482137,Yaroslav,Askarov
2025020053,CGY,H,2025-10-14,0,0,{'default': 'Flames'},{'default': 'Golden Knights'},1,L,29,3,0.896552,0,VGK,0,58:16,8481692,Dustin,Wolf
2025020023,CGY,H,2025-10-11,0,0,{'default': 'Flames'},{'default': 'Blues'},1,L,28,4,0.857143,0,STL,0,56:45,8481692,Dustin,Wolf
2025020019,CGY,R,2025-10-09,0,0,{'default': 'Flames'},{'default': 'Canucks'},1,L,26,5,0.807692,0,VAN,0,59:28,8481692,Dustin,Wolf
2025020006,CGY,R,2025-10-08,0,0,{'default': 'Flames'},{'default': 'Oilers'},1,W,35,3,0.914286,0,EDM,0,64:25,8481692,Dustin,Wolf
2025020042,NYI,H,2025-10-13,0,0,{'default': 'Islanders'},{'default': 'Jets'},1,L,25,4,0.84,0,WPG,0,58:18,8478009,Ilya,Sorokin
2025020028,NYI,H,2025-10-11,0,0,{'default': 'Islanders'},{'default': 'Capitals'},1,L,29,4,0.862069,0,WSH,0,56:09,8478009,Ilya,Sorokin
2025020013,NYI,R,2025-10-09,0,0,{'default': 'Islanders'},{'default': 'Penguins'},1,L,28,4,0.857143,0,PIT,0,57:45,8478009,Ilya,Sorokin
2025020039,BUF,H,2025-10-13,0,0,{'default': 'Sabres'},{'default': 'Avalanche'},1,L,37,3,0.918919,0,COL,0,58:20,8479312,Alex,Lyon
2025020024,BUF,R,2025-10-11,0,0,{'default': 'Sabres'},{'default': 'Bruins'},1,L,30,2,0.933333,0,BOS,0,57:45,8479312,Alex,Lyon
2025020009,BUF,H,2025-10-09,0,0,{'default': 'Sabres'},{'default': 'Rangers'},1,L,32,3,0.90625,0,NYR,0,59:51,8479312,Alex,Lyon
